index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e4,cot_pass_1e2,l1_obj,l1_pass_1e4,l1_pass_1e2,l2_obj,l2_pass_1e4,l2_pass_1e2,final_obj,final_pass_1e4,final_pass_1e2,runtime_s,prompt_tokens,completion_tokens,total_tokens
34,34,,385892.0,,False,False,,False,False,,False,False,,False,False,72.208,8110,6760,14870
35,35,,365474.5,,False,False,,False,False,,False,False,,False,False,75.019,8089,6988,15077
36,36,,368586.0,,False,False,,False,False,,False,False,,False,False,77.044,8234,7127,15361
37,37,,384738.5,,False,False,,False,False,,False,False,,False,False,73.128,8230,6821,15051
38,38,,361787.5,,False,False,,False,False,,False,False,,False,False,76.063,8232,7051,15283
39,39,,362825.0,,False,False,,False,False,,False,False,,False,False,73.527,8230,6880,15110
40,40,,539902.33,,False,False,,False,False,,False,False,,False,False,77.000,8118,7200,15318
41,41,,522743.92,,False,False,,False,False,,False,False,,False,False,75.791,8233,7123,15356
42,42,,546708.5,,False,False,,False,False,,False,False,,False,False,75.559,8233,7064,15297
43,43,,542136.08,,False,False,,False,False,,False,False,,False,False,76.127,8233,7123,15356
44,44,,540282.08,,False,False,,False,False,,False,False,,False,False,75.118,8251,7045,15296
45,45,,454980.0,,False,False,,False,False,,False,False,,False,False,66.998,7352,6389,13741
46,46,,469130.5,,False,False,,False,False,,False,False,,False,False,70.610,7488,6617,14105
47,47,,443865.5,205170.4999999998,False,False,205170.4999999998,False,False,205170.4999999998,False,False,205170.4999999998,False,False,70.295,7490,6578,14068
48,48,,424617.5,195598.49999999927,False,False,195598.49999999927,False,False,195598.49999999927,False,False,195598.49999999927,False,False,72.183,7490,6678,14168
49,49,,472643.5,615456.9999999999,False,False,615456.9999999999,False,False,615456.9999999999,False,False,615456.9999999999,False,False,70.922,7486,6657,14143
50,50,,429782.4,,False,False,,False,False,,False,False,,False,False,68.266,7989,6432,14421
51,51,,428363.7,,False,False,,False,False,,False,False,,False,False,72.610,8104,6730,14834
52,52,,405046.03,,False,False,,False,False,,False,False,,False,False,72.112,8104,6695,14799
53,53,,428965.89,,False,False,,False,False,,False,False,,False,False,71.638,8106,6647,14753
54,54,,424383.49,,False,False,,False,False,,False,False,,False,False,71.007,8096,6599,14695
55,55,,1021145.0,,False,False,,False,False,,False,False,,False,False,72.240,8178,6732,14910
56,56,,1026458.0,,False,False,,False,False,,False,False,,False,False,76.059,8248,7041,15289
57,57,,1014502.0,,False,False,,False,False,,False,False,,False,False,75.092,8266,6992,15258
58,58,,1047182.0,,False,False,,False,False,,False,False,,False,False,73.071,8264,6912,15176
59,59,,1009032.0,,False,False,,False,False,,False,False,,False,False,75.240,8274,7020,15294
60,60,,735284.93,,False,False,,False,False,,False,False,,False,False,69.222,7877,6513,14390
61,61,,739353.78,,False,False,,False,False,,False,False,,False,False,71.363,8001,6682,14683
62,62,,771200.16,,False,False,,False,False,,False,False,,False,False,70.954,8017,6648,14665
63,63,,714169.2,,False,False,,False,False,,False,False,,False,False,70.812,7999,6629,14628
64,64,,693650.01,,False,False,,False,False,,False,False,,False,False,70.672,7995,6618,14613
65,65,,409419.62,,False,False,,False,False,,False,False,,False,False,70.584,7903,6607,14510
66,66,,414093.56,,False,False,,False,False,,False,False,,False,False,71.000,8033,6651,14684
67,67,,402309.0,,False,False,,False,False,,False,False,,False,False,70.722,8033,6623,14656
68,68,,399819.62,,False,False,,False,False,,False,False,,False,False,71.466,8037,6693,14730
69,69,,399408.82,,False,False,,False,False,,False,False,,False,False,71.149,8035,6659,14694
70,70,,562717.5,,False,False,,False,False,,False,False,,False,False,70.928,7917,6635,14552
71,71,,596190.0,,False,False,,False,False,,False,False,,False,False,69.517,8054,6491,14545
72,72,,555907.0,,False,False,,False,False,,False,False,,False,False,71.317,8051,6680,14731
73,73,,585562.5,,False,False,,False,False,,False,False,,False,False,70.373,8053,6624,14677
74,74,,575165.0,,False,False,,False,False,,False,False,,False,False,71.655,8049,6709,14758
75,75,,621810.5,,False,False,,False,False,,False,False,,False,False,70.259,7943,6562,14505
76,76,,596280.5,,False,False,,False,False,,False,False,,False,False,71.332,8061,6668,14729
77,77,,628599.5,,False,False,,False,False,,False,False,,False,False,71.471,8063,6684,14747
78,78,,621677.5,,False,False,,False,False,,False,False,,False,False,70.496,8075,6583,14658
79,79,,620242.5,,False,False,,False,False,,False,False,,False,False,71.286,8065,6666,14731
80,80,,595032.0,,False,False,,False,False,,False,False,,False,False,69.122,7887,6432,14319
81,81,,554930.0,,False,False,,False,False,,False,False,,False,False,70.534,8015,6546,14561
82,82,,596084.5,,False,False,,False,False,,False,False,,False,False,70.566,8025,6585,14610
83,83,,585244.5,,False,False,,False,False,,False,False,,False,False,70.389,8023,6571,14594
84,84,,621889.5,,False,False,,False,False,,False,False,,False,False,70.305,8012,6560,14572
85,85,,566687.5,,False,False,,False,False,,False,False,,False,False,69.705,7957,6497,14454
86,86,,546510.5,,False,False,,False,False,,False,False,,False,False,70.377,8084,6565,14649
87,87,,556194.0,,False,False,,False,False,,False,False,,False,False,70.525,8088,6580,14668
88,88,,565214.0,,False,False,,False,False,,False,False,,False,False,69.929,8088,6523,14611
89,89,,550111.0,,False,False,,False,False,,False,False,,False,False,70.993,8095,6635,14730
90,90,,586968.0,,False,False,,False,False,,False,False,,False,False,70.826,7965,6615,14580
91,91,,581911.0,,False,False,,False,False,,False,False,,False,False,75.368,8117,7055,15172
92,92,,653731.0,,False,False,,False,False,,False,False,,False,False,73.538,8082,6875,14957
93,93,,603673.5,,False,False,,False,False,,False,False,,False,False,74.325,8109,6954,15063
94,94,,613811.0,,False,False,,False,False,,False,False,,False,False,72.593,8088,6775,14863
95,95,,484996.5,,False,False,,False,False,,False,False,,False,False,70.312,8045,6583,14628
96,96,,496085.0,,False,False,,False,False,,False,False,,False,False,72.426,8183,6757,14940
97,97,,516706.5,,False,False,,False,False,,False,False,,False,False,72.906,8183,6806,14989
98,98,,476425.5,,False,False,,False,False,,False,False,,False,False,72.704,8177,6788,14965
99,99,,498825.0,,False,False,,False,False,,False,False,,False,False,73.771,8177,6848,15025
100,100,,5783150.0,,False,False,,False,False,,False,False,,False,False,71.215,8047,6693,14740
101,101,,5715150.0,,False,False,,False,False,,False,False,,False,False,73.303,8183,6863,15046
102,102,,5800830.0,,False,False,,False,False,,False,False,,False,False,72.249,8179,6753,14932
103,103,,5759780.0,,False,False,,False,False,,False,False,,False,False,72.254,8187,6767,14954
104,104,,5721560.0,,False,False,,False,False,,False,False,,False,False,72.475,8177,6783,14960
105,105,,1428630.0,,False,False,,False,False,,False,False,,False,False,69.576,7883,6522,14405
106,106,,1429573.41,,False,False,,False,False,,False,False,,False,False,71.303,8029,6668,14697
107,107,,1410267.58,,False,False,,False,False,,False,False,,False,False,71.026,8037,6647,14684
108,108,,1436742.02,,False,False,,False,False,,False,False,,False,False,71.052,8035,6648,14683
109,109,,1464342.93,,False,False,,False,False,,False,False,,False,False,71.175,8033,6660,14693
110,110,,659015.8,,False,False,,False,False,,False,False,,False,False,71.725,7939,6713,14652
111,111,,667215.07,,False,False,,False,False,,False,False,,False,False,73.163,8079,6829,14908
112,112,,671493.21,,False,False,,False,False,,False,False,,False,False,71.393,8059,6665,14724
113,113,,661575.96,,False,False,,False,False,,False,False,,False,False,71.228,8058,6665,14723
114,114,,670873.86,,False,False,,False,False,,False,False,,False,False,71.595,8059,6686,14745
115,115,,694823.0,,False,False,,False,False,,False,False,,False,False,68.300,8057,6352,14409
116,116,,686020.85,,False,False,,False,False,,False,False,,False,False,69.192,8147,6439,14586
117,117,,709631.25,,False,False,,False,False,,False,False,,False,False,71.248,8179,6654,14833
118,118,,664512.16,,False,False,,False,False,,False,False,,False,False,69.019,8147,6419,14566
119,119,,736925.88,,False,False,,False,False,,False,False,,False,False,70.726,8175,6600,14775
120,120,,755550.05,,False,False,,False,False,,False,False,,False,False,72.858,8053,6829,14882
121,121,,768101.67,,False,False,,False,False,,False,False,,False,False,74.845,8188,6988,15176
122,122,,766436.12,,False,False,,False,False,,False,False,,False,False,75.927,8190,7031,15221
123,123,,764703.38,,False,False,,False,False,,False,False,,False,False,75.045,8189,7017,15206
124,124,,759745.35,,False,False,,False,False,,False,False,,False,False,74.714,8195,6987,15182
125,125,,528518.0,,False,False,,False,False,,False,False,,False,False,72.796,8077,6792,14869
126,126,,486598.0,,False,False,,False,False,,False,False,,False,False,75.127,8222,7032,15254
127,127,,514981.0,,False,False,,False,False,,False,False,,False,False,74.704,8208,6985,15193
128,128,,510229.0,,False,False,,False,False,,False,False,,False,False,73.706,8206,6887,15093
129,129,,502283.0,,False,False,,False,False,,False,False,,False,False,75.310,8211,7058,15269
130,130,,506120.72,,False,False,,False,False,,False,False,,False,False,73.117,8062,6877,14939
131,131,,511116.43,,False,False,,False,False,,False,False,,False,False,74.756,8209,6993,15202
132,132,,486970.87,,False,False,,False,False,,False,False,,False,False,74.543,8204,6975,15179
133,133,,514497.87,,False,False,,False,False,,False,False,,False,False,75.689,8207,7091,15298
134,134,,510333.63,,False,False,,False,False,,False,False,,False,False,75.871,8205,7112,15317
135,135,,399680.25,,False,False,,False,False,,False,False,,False,False,72.862,7987,6853,14840
136,136,,399656.42,,False,False,,False,False,,False,False,,False,False,74.361,8127,6956,15083
137,137,,407555.67,,False,False,,False,False,,False,False,,False,False,73.856,8118,6901,15019
138,138,,403105.47,,False,False,,False,False,,False,False,,False,False,75.204,8120,7005,15125
139,139,,401053.48,,False,False,,False,False,,False,False,,False,False,74.400,8118,6946,15064
140,140,,733496.92,,False,False,,False,False,,False,False,,False,False,74.310,8016,6939,14955
141,141,,718711.42,,False,False,,False,False,,False,False,,False,False,74.343,8132,6939,15071
142,142,,715371.42,,False,False,,False,False,,False,False,,False,False,74.555,8140,6961,15101
143,143,,714690.83,,False,False,,False,False,,False,False,,False,False,74.220,8136,6938,15074
144,144,,719933.0,,False,False,,False,False,,False,False,,False,False,74.537,8148,6953,15101
145,145,,444921.89,,False,False,,False,False,,False,False,,False,False,75.602,8223,7072,15295
146,146,,448347.29,,False,False,,False,False,,False,False,,False,False,74.579,8321,6957,15278
147,147,,430416.21,,False,False,,False,False,,False,False,,False,False,74.275,8323,6888,15211
148,148,,441399.64,,False,False,,False,False,,False,False,,False,False,72.519,8327,6806,15133
149,149,,462895.92,,False,False,,False,False,,False,False,,False,False,73.583,8345,6866,15211
150,150,,524480.5,,False,False,,False,False,,False,False,,False,False,72.853,8076,6789,14865
151,151,,522186.0,,False,False,,False,False,,False,False,,False,False,74.260,8203,6898,15101
152,152,,508672.0,,False,False,,False,False,,False,False,,False,False,73.708,8201,6863,15064
153,153,,507135.5,,False,False,,False,False,,False,False,,False,False,75.294,8203,6972,15175
154,154,,529493.0,,False,False,,False,False,,False,False,,False,False,74.740,8205,6970,15175
155,155,,622677.8,,False,False,,False,False,,False,False,,False,False,71.223,8393,6576,14969
156,156,,641471.79,,False,False,,False,False,,False,False,,False,False,77.823,8655,7240,15895
157,157,,712822.05,,False,False,,False,False,,False,False,,False,False,76.511,8643,7105,15748
158,158,,638919.04,,False,False,,False,False,,False,False,,False,False,73.773,8643,6823,15466
159,159,,624743.26,,False,False,,False,False,,False,False,,False,False,74.748,8639,6925,15564
160,160,,378951.5,,False,False,,False,False,,False,False,,False,False,72.176,8213,6655,14868
161,161,,387984.5,,False,False,,False,False,,False,False,,False,False,73.510,8335,6798,15133
162,162,,383830.0,,False,False,,False,False,,False,False,,False,False,73.122,8345,6804,15149
163,163,,380527.0,,False,False,,False,False,,False,False,,False,False,73.805,8346,6828,15174
164,164,,377102.0,,False,False,,False,False,,False,False,,False,False,74.481,8345,6893,15238
165,165,,378951.5,,False,False,,False,False,,False,False,,False,False,77.359,8625,7186,15811
166,166,,364495.5,,False,False,,False,False,,False,False,,False,False,81.282,8759,7546,16305
167,167,,387474.0,,False,False,,False,False,,False,False,,False,False,77.955,8757,7282,16039
168,168,,382278.0,,False,False,,False,False,,False,False,,False,False,79.102,8759,7265,16024
169,169,,384023.0,,False,False,,False,False,,False,False,,False,False,81.314,8745,7514,16259
170,170,,378951.5,,False,False,,False,False,,False,False,,False,False,68.467,7681,6352,14033
171,171,,380643.0,,False,False,,False,False,,False,False,,False,False,70.234,7814,6540,14354
172,172,,372347.5,,False,False,,False,False,,False,False,,False,False,69.909,7812,6536,14348
173,173,,375970.5,,False,False,,False,False,,False,False,,False,False,69.881,7816,6538,14354
174,174,,384874.0,,False,False,,False,False,,False,False,,False,False,68.683,7814,6422,14236
175,175,,317794.15,,False,False,,False,False,,False,False,,False,False,71.865,8011,6753,14764
176,176,,312438.75,,False,False,,False,False,,False,False,,False,False,73.160,8140,6895,15035
177,177,,307341.3,,False,False,,False,False,,False,False,,False,False,71.904,8142,6808,14950
178,178,,311285.95,,False,False,,False,False,,False,False,,False,False,74.052,8140,6938,15078
179,179,,318471.7,,False,False,,False,False,,False,False,,False,False,73.367,8146,6909,15055
180,180,,378951.5,,False,False,,False,False,,False,False,,False,False,68.141,7667,6369,14036
181,181,,389360.5,,False,False,,False,False,,False,False,,False,False,68.816,7772,6441,14213
182,182,,367720.5,,False,False,,False,False,,False,False,,False,False,69.299,7769,6492,14261
183,183,,386863.5,,False,False,,False,False,,False,False,,False,False,70.241,7774,6643,14417
184,184,,372322.0,,False,False,,False,False,,False,False,,False,False,68.276,7767,6550,14317
185,185,,378951.5,,False,False,,False,False,,False,False,,False,False,72.708,7993,6942,14935
186,186,,388265.5,,False,False,,False,False,,False,False,,False,False,71.861,8125,7089,15214
187,187,,381968.5,,False,False,,False,False,,False,False,,False,False,64.193,8129,7027,15156
188,188,,382648.0,,False,False,,False,False,,False,False,,False,False,63.871,8127,7089,15216
189,189,,367880.5,,False,False,,False,False,,False,False,,False,False,61.270,8125,6980,15105
