index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e4,cot_pass_1e2,l1_obj,l1_pass_1e4,l1_pass_1e2,l2_obj,l2_pass_1e4,l2_pass_1e2,final_obj,final_pass_1e4,final_pass_1e2,runtime_s,prompt_tokens,completion_tokens,total_tokens
120,120,,755550.05,,False,False,,False,False,,False,False,,False,False,55.148,8441,4881,13322
121,121,,768101.67,,False,False,,False,False,,False,False,,False,False,55.674,8579,4860,13439
122,122,,766436.12,,False,False,,False,False,,False,False,,False,False,55.296,8581,4940,13521
123,123,,764703.38,,False,False,,False,False,,False,False,,False,False,54.386,8577,4843,13420
124,124,,759745.35,,False,False,,False,False,,False,False,,False,False,54.576,8583,4862,13445
125,125,,528518.0,,False,False,,False,False,,False,False,,False,False,49.825,8521,4365,12886
126,126,,486598.0,,False,False,,False,False,,False,False,,False,False,50.653,8653,4454,13107
127,127,,514981.0,,False,False,,False,False,,False,False,,False,False,49.588,8655,4408,13063
128,128,,510229.0,,False,False,,False,False,,False,False,,False,False,51.636,8653,4564,13217
129,129,,502283.0,,False,False,,False,False,,False,False,,False,False,55.482,8655,4921,13576
130,130,,506120.72,,False,False,,False,False,,False,False,,False,False,49.508,8443,4363,12806
131,131,,511116.43,,False,False,,False,False,,False,False,,False,False,52.054,8469,4631,13100
132,132,,486970.87,,False,False,,False,False,,False,False,,False,False,53.902,8579,4826,13405
133,133,,514497.87,,False,False,,False,False,,False,False,,False,False,53.758,8579,4811,13390
134,134,,510333.63,,False,False,,False,False,,False,False,,False,False,54.564,8577,4850,13427
135,135,,399680.25,,False,False,,False,False,,False,False,,False,False,49.910,8367,4492,12859
136,136,,399656.42,,False,False,,False,False,,False,False,,False,False,52.786,8507,4709,13216
137,137,,407555.67,,False,False,,False,False,,False,False,,False,False,54.589,8501,4896,13397
138,138,,403105.47,,False,False,,False,False,,False,False,,False,False,55.111,8503,4941,13444
139,139,,401053.48,,False,False,,False,False,,False,False,,False,False,56.118,8501,5046,13547
140,140,,733496.92,,False,False,,False,False,,False,False,,False,False,54.361,8380,4812,13192
141,141,,718711.42,,False,False,,False,False,,False,False,,False,False,54.115,8512,4785,13297
142,142,,715371.42,,False,False,,False,False,,False,False,,False,False,52.026,8520,4664,13184
143,143,,714690.83,,False,False,,False,False,,False,False,,False,False,53.389,8516,4753,13269
144,144,,719933.0,,False,False,,False,False,,False,False,,False,False,51.370,8512,4612,13124
145,145,,444921.89,,False,False,,False,False,,False,False,,False,False,51.491,8420,4551,12971
146,146,,448347.29,,False,False,,False,False,,False,False,,False,False,56.081,8709,4925,13634
147,147,,430416.21,,False,False,,False,False,,False,False,,False,False,48.245,8711,4262,12973
148,148,,441399.64,,False,False,,False,False,,False,False,,False,False,51.873,8715,4495,13210
149,149,,462895.92,,False,False,,False,False,,False,False,,False,False,47.806,8717,4263,12980
150,150,,524480.5,,False,False,,False,False,,False,False,,False,False,48.724,8513,4305,12818
151,151,,522186.0,,False,False,,False,False,,False,False,,False,False,51.406,8647,4544,13191
152,152,,508672.0,,False,False,,False,False,,False,False,,False,False,53.524,8645,4647,13292
153,153,,507135.5,,False,False,,False,False,,False,False,,False,False,52.259,8647,4558,13205
154,154,,529493.0,,False,False,,False,False,,False,False,,False,False,53.553,8649,4601,13250
155,155,,622677.8,,False,False,,False,False,,False,False,,False,False,45.809,8671,3998,12669
156,156,,641471.79,,False,False,,False,False,,False,False,,False,False,53.053,9063,4558,13621
157,157,,712822.05,,False,False,,False,False,,False,False,,False,False,52.483,9067,4541,13608
158,158,,638919.04,,False,False,,False,False,,False,False,,False,False,47.076,8813,4165,12978
159,159,,624743.26,,False,False,,False,False,,False,False,,False,False,52.814,9063,4627,13690
160,160,,378951.5,,False,False,,False,False,,False,False,,False,False,49.721,8601,4364,12965
161,161,,387984.5,,False,False,,False,False,,False,False,,False,False,50.999,8723,4433,13156
162,162,,383830.0,,False,False,,False,False,,False,False,,False,False,53.082,8717,4648,13365
163,163,,380527.0,,False,False,,False,False,,False,False,,False,False,49.764,8721,4368,13089
164,164,,377102.0,,False,False,,False,False,,False,False,,False,False,48.806,8717,4270,12987
165,165,,378951.5,,False,False,,False,False,,False,False,,False,False,53.463,8997,4689,13686
166,166,,364495.5,,False,False,,False,False,,False,False,,False,False,52.309,9131,4617,13748
167,167,,387474.0,,False,False,,False,False,,False,False,,False,False,61.858,9129,5524,14653
168,168,,382278.0,,False,False,,False,False,,False,False,,False,False,54.052,9131,4604,13735
169,169,,384023.0,,False,False,,False,False,,False,False,,False,False,50.718,9133,4559,13692
170,170,,378951.5,,False,False,,False,False,,False,False,,False,False,51.018,7950,4491,12441
171,171,,380643.0,,False,False,,False,False,,False,False,,False,False,50.938,8086,4481,12567
172,172,,372347.5,,False,False,,False,False,,False,False,,False,False,46.928,8084,4262,12346
173,173,,375970.5,,False,False,,False,False,,False,False,,False,False,49.950,8088,4443,12531
174,174,,384874.0,,False,False,,False,False,,False,False,,False,False,50.853,8086,4497,12583
175,175,,317794.15,,False,False,,False,False,,False,False,,False,False,57.299,8399,5029,13428
176,176,,312438.75,,False,False,,False,False,,False,False,,False,False,53.530,8531,4812,13343
177,177,,307341.3,,False,False,,False,False,,False,False,,False,False,51.676,8533,4619,13152
178,178,,311285.95,,False,False,,False,False,,False,False,,False,False,53.192,8531,4735,13266
179,179,,318471.7,,False,False,,False,False,,False,False,,False,False,51.147,8537,4583,13120
180,180,,378951.5,,False,False,,False,False,,False,False,,False,False,46.619,7936,4247,12183
181,181,,389360.5,,False,False,,False,False,,False,False,,False,False,49.634,8044,4363,12407
182,182,,367720.5,,False,False,,False,False,,False,False,,False,False,48.044,8038,4286,12324
183,183,,386863.5,,False,False,,False,False,,False,False,,False,False,46.095,8046,4266,12312
184,184,,372322.0,,False,False,,False,False,,False,False,,False,False,46.638,8036,4307,12343
185,185,,378951.5,,False,False,,False,False,,False,False,,False,False,46.780,8376,4434,12810
186,186,,388265.5,,False,False,,False,False,,False,False,,False,False,47.350,8508,4608,13116
187,187,,381968.5,,False,False,,False,False,,False,False,,False,False,47.384,8512,4717,13229
188,188,,382648.0,,False,False,,False,False,,False,False,,False,False,44.285,8510,4390,12900
189,189,,367880.5,,False,False,,False,False,,False,False,,False,False,44.863,8508,4724,13232
