index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e4,cot_pass_1e2,l1_obj,l1_pass_1e4,l1_pass_1e2,l2_obj,l2_pass_1e4,l2_pass_1e2,final_obj,final_pass_1e4,final_pass_1e2,runtime_s,prompt_tokens,completion_tokens,total_tokens
63,63,,714169.2,,False,False,,False,False,,False,False,,False,False,123.035,31397,10517,41914
64,64,,693650.01,,False,False,,False,False,,False,False,,False,False,123.180,31308,10417,41725
65,65,,409419.62,,False,False,,False,False,,False,False,,False,False,126.510,31310,10772,42082
66,66,,414093.56,,False,False,,False,False,,False,False,,False,False,124.307,31543,10535,42078
67,67,,402309.0,,False,False,,False,False,,False,False,,False,False,122.654,31486,10472,41958
68,68,,399819.62,,False,False,,False,False,,False,False,,False,False,125.350,31648,10669,42317
69,69,,399408.82,,False,False,,False,False,,False,False,,False,False,126.492,31703,10752,42455
70,70,,562717.5,,False,False,,False,False,,False,False,,False,False,125.645,31255,10598,41853
71,71,,596190.0,,False,False,,False,False,,False,False,,False,False,124.376,31533,10554,42087
72,72,,555907.0,,False,False,,False,False,,False,False,,False,False,125.043,31702,10597,42299
73,73,,585562.5,,False,False,,False,False,,False,False,,False,False,124.928,31659,10584,42243
74,74,,575165.0,,False,False,,False,False,,False,False,,False,False,128.903,31881,10930,42811
75,75,,621810.5,,False,False,,False,False,,False,False,,False,False,129.997,31626,11018,42644
76,76,,596280.5,,False,False,,False,False,,False,False,,False,False,126.149,31750,10685,42435
77,77,,628599.5,,False,False,,False,False,,False,False,,False,False,125.677,31709,10681,42390
78,78,,621677.5,,False,False,,False,False,,False,False,,False,False,125.477,31839,10756,42595
79,79,,620242.5,,False,False,,False,False,,False,False,,False,False,130.840,32064,11117,43181
80,80,,595032.0,,False,False,,False,False,,False,False,,False,False,122.990,31124,10427,41551
81,81,,554930.0,,False,False,,False,False,,False,False,,False,False,123.557,31502,10482,41984
82,82,,596084.5,,False,False,,False,False,,False,False,,False,False,125.633,31611,10639,42250
83,83,,585244.5,,False,False,,False,False,,False,False,,False,False,125.292,31576,10624,42200
84,84,,621889.5,,False,False,,False,False,,False,False,,False,False,123.759,31455,10487,41942
85,85,,566687.5,,False,False,,False,False,,False,False,,False,False,126.903,31524,10794,42318
86,86,,546510.5,,False,False,,False,False,,False,False,,False,False,121.217,31532,10370,41902
87,87,,556194.0,,False,False,,False,False,,False,False,,False,False,127.799,31926,10852,42778
88,88,,565214.0,,False,False,,False,False,,False,False,,False,False,122.799,31617,10500,42117
89,89,,550111.0,,False,False,,False,False,,False,False,,False,False,127.043,31927,10817,42744
90,90,,586968.0,,False,False,,False,False,,False,False,,False,False,124.596,31384,10625,42009
91,91,,581911.0,,False,False,,False,False,,False,False,,False,False,143.619,33048,12216,45264
92,92,,653731.0,,False,False,,False,False,,False,False,,False,False,128.045,32001,10895,42896
93,93,,603673.5,,False,False,,False,False,,False,False,,False,False,132.471,32222,11226,43448
94,94,,613811.0,,False,False,,False,False,,False,False,,False,False,131.053,31943,10906,42849
95,95,,484996.5,,False,False,,False,False,,False,False,,False,False,126.716,31761,10745,42506
96,96,,496085.0,,False,False,,False,False,,False,False,,False,False,131.737,32465,11205,43670
97,97,,516706.5,,False,False,,False,False,,False,False,,False,False,130.937,32331,11067,43398
98,98,,476425.5,,False,False,,False,False,,False,False,,False,False,129.518,32197,10912,43109
99,99,,498825.0,,False,False,,False,False,,False,False,,False,False,129.511,32268,11004,43272
100,100,,5783150.0,,False,False,,False,False,,False,False,,False,False,124.422,31493,10475,41968
101,101,,5715150.0,,False,False,,False,False,,False,False,,False,False,129.088,32166,10905,43071
102,102,,5800830.0,,False,False,,False,False,,False,False,,False,False,138.130,32821,11661,44482
103,103,,5759780.0,,False,False,,False,False,,False,False,,False,False,127.684,32013,10678,42691
104,104,,5721560.0,,False,False,,False,False,,False,False,,False,False,125.937,31971,10590,42561
105,105,,1428630.0,,False,False,,False,False,,False,False,,False,False,123.346,30981,10372,41353
106,106,,1429573.41,,False,False,,False,False,,False,False,,False,False,125.728,31558,10578,42136
107,107,,1410267.58,,False,False,,False,False,,False,False,,False,False,125.107,31518,10500,42018
108,108,,1436742.02,,False,False,,False,False,,False,False,,False,False,124.907,31504,10495,41999
109,109,,1464342.93,,False,False,,False,False,,False,False,,False,False,123.728,31457,10442,41899
110,110,,659015.8,,False,False,,False,False,,False,False,,False,False,132.981,31730,11220,42950
111,111,,667215.07,,False,False,,False,False,,False,False,,False,False,130.687,32071,11095,43166
112,112,,671493.21,,False,False,,False,False,,False,False,,False,False,132.342,32123,11164,43287
113,113,,661575.96,,False,False,,False,False,,False,False,,False,False,124.982,31579,10527,42106
114,114,,670873.86,,False,False,,False,False,,False,False,,False,False,124.924,31583,10522,42105
115,115,,694823.0,,False,False,,False,False,,False,False,,False,False,123.632,31753,10506,42259
116,116,,686020.85,,False,False,,False,False,,False,False,,False,False,124.261,31889,10518,42407
117,117,,709631.25,,False,False,,False,False,,False,False,,False,False,125.846,31999,10618,42617
118,118,,664512.16,,False,False,,False,False,,False,False,,False,False,126.621,31778,10717,42495
119,119,,736925.88,,False,False,,False,False,,False,False,,False,False,124.598,32064,10590,42654
120,120,,755550.05,,False,False,,False,False,,False,False,,False,False,132.893,31946,11268,43214
121,121,,768101.67,,False,False,,False,False,,False,False,,False,False,130.628,32280,11095,43375
122,122,,766436.12,,False,False,,False,False,,False,False,,False,False,132.710,32390,11279,43669
123,123,,764703.38,,False,False,,False,False,,False,False,,False,False,139.872,32714,11679,44393
124,124,,759745.35,,False,False,,False,False,,False,False,,False,False,132.059,32286,11149,43435
125,125,,528518.0,,False,False,,False,False,,False,False,,False,False,131.233,31981,11065,43046
126,126,,486598.0,,False,False,,False,False,,False,False,,False,False,133.520,32480,11262,43742
127,127,,514981.0,,False,False,,False,False,,False,False,,False,False,131.347,32399,11111,43510
128,128,,510229.0,,False,False,,False,False,,False,False,,False,False,132.606,32488,11214,43702
129,129,,502283.0,,False,False,,False,False,,False,False,,False,False,135.866,32723,11545,44268
130,130,,506120.72,,False,False,,False,False,,False,False,,False,False,134.581,32132,11352,43484
131,131,,511116.43,,False,False,,False,False,,False,False,,False,False,140.241,33029,11849,44878
132,132,,486970.87,,False,False,,False,False,,False,False,,False,False,131.993,32467,11213,43680
133,133,,514497.87,,False,False,,False,False,,False,False,,False,False,140.366,33020,11921,44941
134,134,,510333.63,,False,False,,False,False,,False,False,,False,False,141.275,33080,11937,45017
135,135,,399680.25,,False,False,,False,False,,False,False,,False,False,135.122,31933,11457,43390
136,136,,399656.42,,False,False,,False,False,,False,False,,False,False,131.767,32037,11086,43123
137,137,,407555.67,,False,False,,False,False,,False,False,,False,False,133.532,32097,11231,43328
138,138,,403105.47,,False,False,,False,False,,False,False,,False,False,132.390,32033,11130,43163
139,139,,401053.48,,False,False,,False,False,,False,False,,False,False,133.468,32189,11319,43508
140,140,,733496.92,,False,False,,False,False,,False,False,,False,False,129.740,31733,10942,42675
141,141,,718711.42,,False,False,,False,False,,False,False,,False,False,133.766,32201,11208,43409
142,142,,715371.42,,False,False,,False,False,,False,False,,False,False,132.448,32165,11115,43280
143,143,,714690.83,,False,False,,False,False,,False,False,,False,False,131.855,32151,11082,43233
144,144,,719933.0,,False,False,,False,False,,False,False,,False,False,134.096,32293,11315,43608
145,145,,444921.89,,False,False,,False,False,,False,False,,False,False,121.225,31722,10147,41869
146,146,,448347.29,,False,False,,False,False,,False,False,,False,False,128.550,32537,10828,43365
147,147,,430416.21,,False,False,,False,False,,False,False,,False,False,125.405,32296,10452,42748
148,148,,441399.64,,False,False,,False,False,,False,False,,False,False,128.451,32520,10806,43326
149,149,,462895.92,,False,False,,False,False,,False,False,,False,False,136.961,33177,11559,44736
150,150,,524480.5,,False,False,,False,False,,False,False,,False,False,132.675,32233,11228,43461
151,151,,522186.0,,False,False,,False,False,,False,False,,False,False,139.092,32705,11818,44523
152,152,,508672.0,,False,False,,False,False,,False,False,,False,False,144.241,33291,12256,45547
153,153,,507135.5,,False,False,,False,False,,False,False,,False,False,139.950,32717,11893,44610
154,154,,529493.0,,False,False,,False,False,,False,False,,False,False,136.037,32758,11516,44274
155,155,,622677.8,,False,False,,False,False,,False,False,,False,False,128.011,32867,10989,43856
156,156,,641471.79,,False,False,,False,False,,False,False,,False,False,128.909,33712,10885,44597
157,157,,712822.05,,False,False,,False,False,,False,False,,False,False,129.987,33502,10953,44455
158,158,,638919.04,,False,False,,False,False,,False,False,,False,False,135.478,33985,11308,45293
159,159,,624743.26,,False,False,,False,False,,False,False,,False,False,137.424,34032,11430,45462
160,160,,378951.5,,False,False,,False,False,,False,False,,False,False,125.492,32002,10482,42484
161,161,,387984.5,,False,False,,False,False,,False,False,,False,False,128.550,32522,10727,43249
162,162,,383830.0,,False,False,,False,False,,False,False,,False,False,142.398,33362,11834,45196
163,163,,380527.0,,False,False,,False,False,,False,False,,False,False,126.342,32596,10719,43315
164,164,,377102.0,,False,False,,False,False,,False,False,,False,False,126.816,32677,10882,43559
165,165,,378951.5,,False,False,,False,False,,False,False,,False,False,174.137,33993,14670,48663
166,166,,364495.5,,False,False,,False,False,,False,False,,False,False,138.499,34456,11796,46252
167,167,,387474.0,,False,False,,False,False,,False,False,,False,False,142.033,34613,11956,46569
168,168,,382278.0,,False,False,,False,False,,False,False,,False,False,132.921,34152,11253,45405
169,169,,384023.0,,False,False,,False,False,,False,False,,False,False,141.281,34612,12026,46638
170,170,,378951.5,,False,False,,False,False,,False,False,,False,False,131.985,30919,11092,42011
171,171,,380643.0,,False,False,,False,False,,False,False,,False,False,130.561,31210,10964,42174
172,172,,372347.5,,False,False,,False,False,,False,False,,False,False,132.056,31265,11034,42299
173,173,,375970.5,,False,False,,False,False,,False,False,,False,False,131.279,31404,11180,42584
174,174,,384874.0,,False,False,,False,False,,False,False,,False,False,129.170,31263,11049,42312
175,175,,317794.15,,False,False,,False,False,,False,False,,False,False,131.619,31924,11237,43161
176,176,,312438.75,,False,False,,False,False,,False,False,,False,False,136.252,32564,11667,44231
177,177,,307341.3,,False,False,,False,False,,False,False,,False,False,133.437,32439,11465,43904
178,178,,311285.95,,False,False,,False,False,,False,False,,False,False,137.250,32569,11711,44280
179,179,,318471.7,,False,False,,False,False,,False,False,,False,False,135.387,32590,11604,44194
180,180,,378951.5,,False,False,,False,False,,False,False,,False,False,120.729,30398,10427,40825
181,181,,389360.5,,False,False,,False,False,,False,False,,False,False,130.364,31136,11101,42237
182,182,,367720.5,,False,False,,False,False,,False,False,,False,False,125.451,30855,10704,41559
183,183,,386863.5,,False,False,,False,False,,False,False,,False,False,127.859,31063,10988,42051
184,184,,372322.0,,False,False,,False,False,,False,False,,False,False,124.818,30830,10662,41492
185,185,,378951.5,,False,False,,False,False,,False,False,,False,False,133.250,32065,11486,43551
186,186,,388265.5,,False,False,,False,False,,False,False,,False,False,132.319,32905,11885,44790
187,187,,381968.5,,False,False,,False,False,,False,False,,False,False,124.236,32607,11549,44156
188,188,,382648.0,,False,False,,False,False,,False,False,,False,False,124.018,32473,11579,44052
189,189,,367880.5,,False,False,,False,False,,False,False,,False,False,105.443,32470,11576,44046
