index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
20,20,,22.0,22.0,True,22.0,True,22.0,True,22.0,True,67.570,6164,5975,12139
21,21,,30.0,28.993939393939392,False,28.993939393939392,False,28.993939393939392,False,28.993939393939392,False,85.623,7761,7608,15369
22,22,,24.0,23.836849507735582,False,23.836849507735582,False,23.836849507735582,False,23.836849507735582,False,45.039,7623,4323,11946
23,23,,24.0,24.0,True,24.0,True,24.0,True,24.0,True,109.722,11733,9858,21591
24,24,,16.0,16.0,True,16.0,True,16.0,True,16.0,True,66.458,8019,5447,13466
25,25,,31.0,30.296296296296298,False,30.296296296296298,False,30.296296296296298,False,30.296296296296298,False,88.693,7605,7697,15302
26,26,,10.0,10.0,True,10.0,True,10.0,True,10.0,True,118.302,9432,10005,19437
27,27,,28.0,,False,,False,,False,,False,52.744,6894,4985,11879
28,28,,18.0,18.0,True,18.0,True,18.0,True,18.0,True,124.151,10223,10471,20694
29,29,,31.0,29.982859531772576,False,29.982859531772576,False,29.982859531772576,False,29.982859531772576,False,78.542,6073,6876,12949
30,30,,31.0,31.0,True,31.0,True,31.0,True,31.0,True,58.244,7224,4599,11823
31,31,,17.0,16.631178707224336,False,16.631178707224336,False,16.631178707224336,False,16.631178707224336,False,67.448,8050,5380,13430
32,32,,44.0,44.0,True,44.0,True,44.0,True,44.0,True,65.700,5998,5536,11534
33,33,,54.0,54.0,True,54.0,True,54.0,True,54.0,True,81.900,7087,6919,14006
34,34,,26.0,26.0,True,26.0,True,26.0,True,26.0,True,72.910,8894,5937,14831
35,35,,14.0,13.119565217391305,False,13.119565217391305,False,13.119565217391305,False,13.119565217391305,False,77.327,10613,7101,17714
36,36,,47.0,47.0,True,47.0,True,47.0,True,47.0,True,41.530,4671,3796,8467
37,37,,18.0,,False,,False,,False,,False,55.024,7796,5214,13010
38,38,,15.0,15.0,True,15.0,True,15.0,True,15.0,True,65.592,8145,5279,13424
39,39,,24.0,23.044955044955046,False,23.044955044955046,False,23.044955044955046,False,23.044955044955046,False,120.668,10340,10717,21057
40,40,,2114.0,2114.0,True,2114.0,True,2114.0,True,2114.0,True,84.212,11110,7691,18801
41,41,,8090.0,14256.0,False,14256.0,False,14256.0,False,14256.0,False,36.480,4889,3370,8259
42,42,,5213.0,,False,,False,,False,,False,52.532,8512,5036,13548
43,43,,545.0,,False,,False,,False,,False,45.405,8555,4383,12938
44,44,,6783.0,8247.0,False,8247.0,False,8247.0,False,8247.0,False,34.823,5574,3313,8887
45,45,,4813.0,0.0,False,0.0,False,0.0,False,0.0,False,28.112,3651,2706,6357
46,46,,6218.0,,False,,False,,False,,False,52.739,8201,5218,13419
47,47,,715.0,,False,,False,,False,,False,55.601,8039,5521,13560
48,48,,7084.0,,False,,False,,False,,False,50.768,8427,5034,13461
49,49,,4172.0,,False,,False,,False,,False,47.234,7825,4685,12510
50,50,,3609.0,0.0,False,0.0,False,0.0,False,0.0,False,48.841,6734,4764,11498
51,51,,247.0,,False,,False,,False,,False,43.117,5983,4301,10284
52,52,,13079.0,13079.0,True,13079.0,True,13079.0,True,13079.0,True,25.847,4008,2473,6481
53,53,,956.0,,False,,False,,False,,False,43.643,6614,4488,11102
54,54,,1600.0,5844.0,False,5844.0,False,5844.0,False,5844.0,False,93.160,11308,8900,20208
55,55,,2041.0,,False,,False,,False,,False,44.314,7352,4622,11974
56,56,,1494.0,1494.0,True,1494.0,True,1494.0,True,1494.0,True,32.365,4509,3285,7794
57,57,,1490.0,,False,,False,,False,,False,53.023,8033,5502,13535
58,58,,1324.0,,False,,False,,False,,False,36.247,6400,3817,10217
59,59,,245.0,,False,,False,,False,,False,57.916,7910,5951,13861
60,60,,121.0,121.0,True,121.0,True,121.0,True,121.0,True,72.927,9281,6828,16109
61,61,,165.0,165.0,True,165.0,True,165.0,True,165.0,True,83.578,12845,7837,20682
62,62,,127.0,127.0,True,127.0,True,127.0,True,127.0,True,68.233,8921,6561,15482
63,63,,173.0,173.0,True,173.0,True,173.0,True,173.0,True,89.043,10953,8497,19450
64,64,,213.0,213.0,True,213.0,True,213.0,True,213.0,True,78.269,8203,7221,15424
65,65,,232.0,,False,,False,,False,,False,45.812,7294,4510,11804
66,66,,233.0,,False,,False,,False,,False,56.180,8636,5614,14250
67,67,,257.0,,False,,False,,False,,False,51.342,7260,5136,12396
68,68,,175.0,175.0,True,175.0,True,175.0,True,175.0,True,78.266,11223,7431,18654
69,69,,-9999.0,285.0,False,285.0,False,285.0,False,285.0,False,43.062,7866,4259,12125
70,70,,153.0,153.0,True,153.0,True,153.0,True,153.0,True,61.678,8979,5962,14941
71,71,,160.0,160.0,True,160.0,True,160.0,True,160.0,True,30.523,4749,2735,7484
72,72,,159.0,159.0,True,159.0,True,159.0,True,159.0,True,35.156,6970,3425,10395
73,73,,158.0,158.0,True,158.0,True,158.0,True,158.0,True,81.098,10181,7711,17892
74,74,,261.0,261.0,True,261.0,True,261.0,True,261.0,True,76.459,9934,7064,16998
75,75,,211.0,211.0,True,211.0,True,211.0,True,211.0,True,112.154,12836,10133,22969
76,76,,237.0,237.0,True,237.0,True,237.0,True,237.0,True,82.870,10314,7881,18195
77,77,,260.0,260.0,True,260.0,True,260.0,True,260.0,True,84.759,9857,7862,17719
78,78,,269.0,,False,,False,,False,,False,56.019,7802,5487,13289
79,79,,251.0,251.0,True,251.0,True,251.0,True,251.0,True,81.636,10432,7689,18121
80,80,,182.0,182.0,True,182.0,True,182.0,True,182.0,True,71.513,9317,6536,15853
81,81,,212.0,212.0,True,212.0,True,212.0,True,212.0,True,81.884,10855,7780,18635
82,82,,145.0,145.0,True,145.0,True,145.0,True,145.0,True,72.050,8544,6926,15470
83,83,,203.0,,False,,False,,False,,False,50.977,7280,4987,12267
84,84,,216.0,216.0,True,216.0,True,216.0,True,216.0,True,36.846,7719,3676,11395
85,85,,284.0,284.0,True,284.0,True,284.0,True,284.0,True,93.518,8037,8659,16696
86,86,,212.0,212.0,True,212.0,True,212.0,True,212.0,True,75.620,10998,7294,18292
87,87,,229.0,,False,,False,,False,,False,45.853,6780,4488,11268
88,88,,175.0,175.0,True,175.0,True,175.0,True,175.0,True,54.095,7693,5096,12789
89,89,,299.0,299.0,True,299.0,True,299.0,True,299.0,True,88.317,11309,8416,19725
90,90,,154.0,154.0,True,154.0,True,154.0,True,154.0,True,79.642,10153,7726,17879
91,91,,249.0,,False,,False,,False,,False,54.011,7503,5335,12838
92,92,,198.0,,False,,False,,False,,False,49.218,6875,4919,11794
93,93,,176.0,176.0,True,176.0,True,176.0,True,176.0,True,70.338,7167,6540,13707
94,94,,270.0,270.0,True,270.0,True,270.0,True,270.0,True,74.977,9926,7076,17002
95,95,,165.0,,False,,False,,False,,False,46.022,5806,4576,10382
96,96,,191.0,,False,,False,,False,,False,54.899,8431,5507,13938
97,97,,136.0,136.0,True,136.0,True,136.0,True,136.0,True,83.180,9941,7683,17624
98,98,,169.0,169.0,True,169.0,True,169.0,True,169.0,True,77.522,9449,7171,16620
99,99,,46.0,,False,,False,,False,,False,69.971,11926,6825,18751
100,100,,96.0,96.0,True,96.0,True,96.0,True,96.0,True,116.373,19676,10507,30183
101,101,,22.0,,False,,False,,False,,False,66.870,10556,6448,17004
102,102,,46.0,12.0,False,12.0,False,12.0,False,12.0,False,119.851,13159,10761,23920
103,103,,35.0,35.0,True,35.0,True,35.0,True,35.0,True,117.753,17451,10424,27875
104,104,,72.0,88.0,False,88.0,False,88.0,False,88.0,False,42.873,8456,3999,12455
105,105,,62.0,,False,,False,,False,,False,91.408,18913,8335,27248
106,106,,90.0,90.0,True,90.0,True,90.0,True,90.0,True,50.659,8704,4524,13228
107,107,,33.0,65.0,False,65.0,False,65.0,False,65.0,False,111.624,14758,9657,24415
108,108,,56.0,56.0,True,56.0,True,56.0,True,56.0,True,114.242,17065,10100,27165
109,109,,52.0,,False,,False,,False,,False,50.855,16622,4502,21124
110,110,,32.0,8.0,False,8.0,False,8.0,False,8.0,False,108.323,14334,9583,23917
111,111,,69.0,,False,74.0,False,74.0,False,74.0,False,134.330,22268,11948,34216
112,112,,60.0,,False,60.0,True,60.0,True,60.0,True,140.326,22891,12572,35463
113,113,,54.0,,False,,False,,False,,False,71.070,9906,6591,16497
114,114,,58.0,16.0,False,16.0,False,16.0,False,16.0,False,106.206,14318,9359,23677
115,115,,39.0,,False,,False,,False,,False,86.633,14106,7941,22047
116,116,,81.0,,False,,False,,False,,False,73.291,15057,6797,21854
117,117,,86.0,86.0,True,86.0,True,86.0,True,86.0,True,47.933,7846,4384,12230
118,118,,63.0,63.0,True,63.0,True,63.0,True,63.0,True,140.791,14973,12418,27391
119,119,,38.0,,False,,False,,False,,False,65.607,9271,6042,15313
120,120,,61.0,,False,-0.0,False,-0.0,False,-0.0,False,193.640,24800,16208,41008
121,121,,54.0,54.0,True,54.0,True,54.0,True,54.0,True,81.563,8363,7299,15662
122,122,,52.0,82.0,False,82.0,False,82.0,False,82.0,False,135.932,21369,12032,33401
123,123,,78.0,,False,,False,,False,,False,84.113,15379,7808,23187
124,124,,60.0,,False,,False,,False,,False,122.148,20879,11173,32052
125,125,,51.0,13.0,False,13.0,False,13.0,False,13.0,False,89.910,12990,7868,20858
126,126,,62.0,62.0,True,62.0,True,62.0,True,62.0,True,132.519,13708,11472,25180
127,127,,47.0,,False,,False,,False,,False,63.939,17480,5675,23155
128,128,,72.0,,False,,False,,False,,False,71.229,12244,6454,18698
129,129,,49.0,66.0,False,66.0,False,66.0,False,66.0,False,88.489,12389,7779,20168
130,130,,62.0,,False,,False,,False,,False,100.992,17219,9308,26527
131,131,,68.0,,False,,False,,False,,False,97.377,16281,9146,25427
132,132,,42.0,,False,,False,,False,,False,103.747,18853,9805,28658
133,133,,73.0,123.0,False,123.0,False,123.0,False,123.0,False,92.700,11738,8374,20112
134,134,,89.0,9.0,False,9.0,False,9.0,False,9.0,False,109.165,19183,9845,29028
135,135,,63.0,,False,45.0,False,45.0,False,45.0,False,101.937,15124,9324,24448
136,136,,44.0,,False,,False,,False,,False,57.315,10947,5424,16371
137,137,,43.0,48.0,False,48.0,False,48.0,False,48.0,False,77.034,9735,6970,16705
138,138,,22.0,,False,,False,,False,,False,77.547,12285,7473,19758
139,139,,446011.0,,False,,False,,False,,False,55.914,8059,5310,13369
140,140,,554968.0,554968.0,True,554968.0,True,554968.0,True,554968.0,True,24.783,7302,2237,9539
141,141,,469200.0,469200.0,True,469200.0,True,469200.0,True,469200.0,True,50.071,6463,4324,10787
142,142,,394338.0,394338.0,True,394338.0,True,394338.0,True,394338.0,True,25.940,7880,2278,10158
143,143,,587428.0,,False,,False,,False,,False,58.749,10031,5601,15632
144,144,,637573.0,637573.0,True,637573.0,True,637573.0,True,637573.0,True,43.089,6339,3981,10320
145,145,,556908.0,556908.0,True,556908.0,True,556908.0,True,556908.0,True,94.457,17858,8340,26198
146,146,,490293.0,490293.0,True,490293.0,True,490293.0,True,490293.0,True,59.990,13488,5577,19065
147,147,,273940.0,273940.0,True,273940.0,True,273940.0,True,273940.0,True,48.620,6223,4298,10521
148,148,,469200.0,469200.0,True,469200.0,True,469200.0,True,469200.0,True,52.139,6276,4510,10786
149,149,,587428.0,599433.0,False,599433.0,False,599433.0,False,599433.0,False,23.610,4988,2156,7144
150,150,,329872.0,329872.0,True,329872.0,True,329872.0,True,329872.0,True,23.460,5684,2135,7819
151,151,,402947.0,402947.0,True,402947.0,True,402947.0,True,402947.0,True,79.270,12227,6762,18989
152,152,,392760.0,392760.0,True,392760.0,True,392760.0,True,392760.0,True,72.929,10853,6310,17163
153,153,,443177.0,443177.0,True,443177.0,True,443177.0,True,443177.0,True,110.588,21007,9831,30838
154,154,,394198.0,394198.0,True,394198.0,True,394198.0,True,394198.0,True,93.467,18883,8256,27139
155,155,,434081.0,434081.0,True,434081.0,True,434081.0,True,434081.0,True,56.815,8898,4698,13596
156,156,,240385.0,240385.0,True,240385.0,True,240385.0,True,240385.0,True,115.919,21737,9954,31691
157,157,,722476.0,722476.0,True,722476.0,True,722476.0,True,722476.0,True,66.033,12189,5720,17909
158,158,,485771.0,485771.0,True,485771.0,True,485771.0,True,485771.0,True,88.709,13728,7477,21205
159,159,,316282.0,316282.0,True,316282.0,True,316282.0,True,316282.0,True,77.707,12607,6672,19279
160,160,,394338.0,394338.0,True,394338.0,True,394338.0,True,394338.0,True,26.214,6211,2244,8455
161,161,,608437.0,608437.0,True,608437.0,True,608437.0,True,608437.0,True,61.396,13843,5252,19095
162,162,,273940.0,273940.0,True,273940.0,True,273940.0,True,273940.0,True,41.978,5154,3628,8782
163,163,,585022.0,585022.0,True,585022.0,True,585022.0,True,585022.0,True,77.340,12392,6656,19048
164,164,,461962.0,461962.0,True,461962.0,True,461962.0,True,461962.0,True,76.387,12261,6707,18968
165,165,,637573.0,637573.0,True,637573.0,True,637573.0,True,637573.0,True,53.530,6591,4629,11220
166,166,,394198.0,394198.0,True,394198.0,True,394198.0,True,394198.0,True,77.048,12841,7083,19924
167,167,,608437.0,608437.0,True,608437.0,True,608437.0,True,608437.0,True,21.508,5360,2106,7466
168,168,,393863.0,393863.0,True,393863.0,True,393863.0,True,393863.0,True,71.880,12185,6596,18781
169,169,,21600.0,21600.0,True,21600.0,True,21600.0,True,21600.0,True,41.140,5274,3911,9185
170,170,,4.0,4.0,True,4.0,True,4.0,True,4.0,True,46.251,7870,4423,12293
171,171,,8.0,,False,9.0,False,9.0,False,9.0,False,32.289,5332,3043,8375
172,172,,17.0,,False,,False,,False,,False,42.632,5010,4311,9321
173,173,,12.0,,False,,False,,False,,False,45.378,5331,4746,10077
174,174,,1200.0,,False,800.0,False,800.0,False,800.0,False,75.218,12828,7587,20415
175,175,,2400.0,,False,,False,,False,,False,49.711,7028,5197,12225
176,176,,2400.0,,False,,False,,False,,False,45.205,6895,4717,11612
177,177,,10.0,,False,,False,,False,,False,48.020,7687,4979,12666
178,178,,11.0,,False,,False,,False,,False,51.232,7800,5238,13038
179,179,,15.0,15.0,True,15.0,True,15.0,True,15.0,True,64.186,5878,6007,11885
180,180,,19.0,,False,,False,,False,,False,51.634,6562,5297,11859
181,181,,13.0,13.0,True,13.0,True,13.0,True,13.0,True,40.943,6819,4075,10894
182,182,,12.0,12.0,True,12.0,True,12.0,True,12.0,True,40.296,6888,3962,10850
183,183,,11.0,-0.0,False,-0.0,False,-0.0,False,-0.0,False,39.493,6621,3917,10538
184,184,,4018.0,,False,,False,,False,,False,41.457,4841,4276,9117
185,185,,3918.0,4368.0,False,4368.0,False,4368.0,False,3240.0,False,62.686,9115,6183,15298
186,186,,11370.0,35075.0,False,35075.0,False,35075.0,False,35075.0,False,53.527,5945,5113,11058
187,187,,12170.0,34390.0,False,34390.0,False,34390.0,False,34390.0,False,73.032,10862,7021,17883
188,188,,66.366,,False,,False,,False,,False,49.199,5166,4968,10134
189,189,,1.0,15.0,False,15.0,False,15.0,False,15.0,False,80.977,10915,7793,18708
190,190,,1.0,20.0,False,20.0,False,20.0,False,20.0,False,55.430,5615,5085,10700
191,191,,7.0,7.0,True,7.0,True,7.0,True,7.0,True,34.215,7202,3407,10609
192,192,,106380.0,,False,,False,,False,,False,43.215,6058,4252,10310
193,193,,148.6,,False,,False,,False,,False,50.865,7846,5194,13040
194,194,,77500.0,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,35.736,4641,3520,8161
195,195,,42142.86,,False,,False,,False,,False,55.625,8295,5716,14011
196,196,,0.21605,20.9467680608365,False,20.9467680608365,False,20.9467680608365,False,20.9467680608365,False,32.205,4309,2790,7099
197,197,,23.0,,False,,False,,False,,False,48.996,4806,5049,9855
198,198,,78450.0,78450.0,True,78450.0,True,78450.0,True,78450.0,True,49.958,7709,4828,12537
199,199,,172666.667,178000.0,False,178000.0,False,178000.0,False,178000.0,False,54.108,10556,5578,16134
200,200,,90.0,,False,,False,,False,,False,47.647,8658,5238,13896
201,201,,57.449,57.449017199017206,True,57.449017199017206,True,57.449017199017206,True,57.449017199017206,True,78.991,12784,8607,21391
202,202,,2500.0,,False,,False,,False,,False,40.297,7625,4416,12041
