index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
54,54,,1600.0,5844.0,False,5844.0,False,5844.0,False,5844.0,False,18.562,1709,2045,3754
55,55,,2041.0,2041.0,True,2041.0,True,2041.0,True,2041.0,True,16.579,1855,1787,3642
56,56,,1494.0,1494.0,True,1494.0,True,1494.0,True,1494.0,True,14.639,1652,1584,3236
57,57,,1490.0,,False,,False,,False,,False,15.983,1946,1718,3664
58,58,,1324.0,,False,,False,,False,,False,13.476,1643,1465,3108
59,59,,245.0,245.0,True,245.0,True,245.0,True,245.0,True,14.652,1354,1605,2959
60,60,,121.0,121.0,True,121.0,True,121.0,True,121.0,True,17.935,1360,1908,3268
61,61,,165.0,165.0,True,165.0,True,165.0,True,165.0,True,15.503,1374,1689,3063
62,62,,127.0,,False,,False,,False,,False,13.511,1447,1407,2854
63,63,,173.0,173.0,True,173.0,True,173.0,True,173.0,True,15.465,1879,1639,3518
64,64,,213.0,213.0,True,213.0,True,213.0,True,213.0,True,17.971,2312,1907,4219
65,65,,232.0,232.0,True,232.0,True,232.0,True,232.0,True,16.076,1552,1711,3263
66,66,,233.0,,False,,False,,False,,False,15.318,1917,1637,3554
67,67,,257.0,,False,,False,,False,,False,16.369,1589,1736,3325
68,68,,175.0,175.0,True,175.0,True,175.0,True,175.0,True,15.526,1931,1662,3593
69,69,,-9999.0,,False,,False,,False,,False,14.946,1734,1595,3329
70,70,,153.0,153.0,True,153.0,True,153.0,True,153.0,True,14.060,1590,1499,3089
71,71,,160.0,160.0,True,160.0,True,160.0,True,160.0,True,15.186,1656,1632,3288
72,72,,159.0,159.0,True,159.0,True,159.0,True,159.0,True,13.511,1434,1450,2884
73,73,,158.0,158.0,True,158.0,True,158.0,True,158.0,True,15.741,1667,1671,3338
74,74,,261.0,261.0,True,261.0,True,261.0,True,261.0,True,13.716,1436,1490,2926
75,75,,211.0,211.0,True,211.0,True,211.0,True,211.0,True,16.768,1657,1789,3446
76,76,,237.0,237.0,True,237.0,True,237.0,True,237.0,True,15.242,1653,1645,3298
77,77,,260.0,260.0,True,260.0,True,260.0,True,260.0,True,16.883,1416,1830,3246
78,78,,269.0,,False,,False,,False,,False,15.368,1647,1671,3318
79,79,,251.0,251.0,True,251.0,True,251.0,True,251.0,True,15.171,1727,1618,3345
80,80,,182.0,182.0,True,182.0,True,182.0,True,182.0,True,17.910,1422,1915,3337
81,81,,212.0,212.0,True,212.0,True,212.0,True,212.0,True,15.431,1843,1656,3499
82,82,,145.0,145.0,True,145.0,True,145.0,True,145.0,True,15.099,1432,1633,3065
83,83,,203.0,,False,,False,,False,,False,15.138,1601,1646,3247
84,84,,216.0,216.0,True,216.0,True,216.0,True,216.0,True,14.411,1640,1565,3205
85,85,,284.0,284.0,True,284.0,True,284.0,True,284.0,True,19.016,2218,2066,4284
86,86,,212.0,212.0,True,212.0,True,212.0,True,212.0,True,15.550,1899,1657,3556
87,87,,229.0,,False,,False,,False,,False,13.946,1589,1480,3069
88,88,,175.0,175.0,True,175.0,True,175.0,True,175.0,True,19.038,1545,2004,3549
89,89,,299.0,299.0,True,299.0,True,299.0,True,299.0,True,15.528,1933,1684,3617
90,90,,154.0,154.0,True,154.0,True,154.0,True,154.0,True,15.063,1657,1626,3283
91,91,,249.0,,False,,False,,False,,False,15.194,1602,1634,3236
92,92,,198.0,,False,,False,,False,,False,13.712,1654,1482,3136
93,93,,176.0,176.0,True,176.0,True,176.0,True,176.0,True,15.268,1338,1658,2996
94,94,,270.0,270.0,True,270.0,True,270.0,True,270.0,True,16.360,1420,1741,3161
95,95,,165.0,,False,,False,,False,,False,14.807,1291,1570,2861
96,96,,191.0,,False,,False,,False,,False,15.617,1827,1649,3476
97,97,,136.0,136.0,True,136.0,True,136.0,True,136.0,True,17.323,1448,1767,3215
98,98,,169.0,169.0,True,169.0,True,169.0,True,169.0,True,16.706,1464,1715,3179
99,99,,46.0,,False,,False,,False,,False,18.845,2054,1959,4013
100,100,,96.0,96.0,True,96.0,True,96.0,True,96.0,True,23.516,3989,2469,6458
101,101,,22.0,,False,,False,,False,,False,19.035,2222,1946,4168
102,102,,46.0,12.0,False,12.0,False,12.0,False,12.0,False,21.212,2662,2178,4840
103,103,,35.0,35.0,True,35.0,True,35.0,True,35.0,True,23.816,3357,2383,5740
104,104,,72.0,88.0,False,88.0,False,88.0,False,88.0,False,29.927,3653,3005,6658
105,105,,62.0,,False,,False,,False,,False,21.820,3351,2234,5585
106,106,,90.0,90.0,True,90.0,True,90.0,True,90.0,True,27.641,2471,2842,5313
107,107,,33.0,65.0,False,65.0,False,65.0,False,65.0,False,18.980,2699,1911,4610
108,108,,56.0,56.0,True,56.0,True,56.0,True,56.0,True,22.073,3301,2209,5510
109,109,,52.0,,False,,False,,False,,False,24.011,3951,2399,6350
110,110,,32.0,,False,,False,,False,,False,17.694,2277,1771,4048
111,111,,69.0,74.0,False,74.0,False,74.0,False,74.0,False,20.653,3742,2121,5863
112,112,,60.0,,False,,False,,False,,False,23.934,3879,2416,6295
113,113,,54.0,,False,,False,,False,,False,20.080,2102,1997,4099
114,114,,58.0,,False,,False,,False,,False,19.080,2626,1924,4550
115,115,,39.0,,False,,False,,False,,False,21.171,2332,2171,4503
116,116,,81.0,,False,,False,,False,,False,18.926,3047,1944,4991
117,117,,86.0,86.0,True,86.0,True,86.0,True,86.0,True,27.073,3412,2779,6191
118,118,,63.0,63.0,True,63.0,True,63.0,True,63.0,True,24.611,3130,2546,5676
119,119,,38.0,,False,,False,,False,,False,20.778,2045,2135,4180
120,120,,61.0,,False,,False,,False,,False,28.151,3076,2903,5979
121,121,,54.0,54.0,True,54.0,True,54.0,True,54.0,True,20.789,3267,2074,5341
122,122,,52.0,,False,,False,,False,,False,21.312,3349,2136,5485
123,123,,78.0,78.0,True,78.0,True,78.0,True,78.0,True,28.309,3299,2884,6183
124,124,,60.0,,False,,False,,False,,False,30.114,3286,3069,6355
125,125,,51.0,,False,,False,,False,,False,16.680,2605,1663,4268
126,126,,62.0,,False,,False,,False,,False,25.525,2698,2612,5310
127,127,,47.0,,False,,False,,False,,False,23.301,3969,2378,6347
128,128,,72.0,,False,,False,,False,,False,25.983,2604,2720,5324
129,129,,49.0,,False,,False,,False,,False,16.644,2198,1734,3932
130,130,,62.0,,False,,False,,False,,False,25.708,2776,2635,5411
131,131,,68.0,,False,,False,,False,,False,24.827,2646,2573,5219
132,132,,42.0,,False,,False,,False,,False,27.098,2992,2777,5769
133,133,,73.0,20.0,False,20.0,False,20.0,False,20.0,False,18.585,1871,1907,3778
134,134,,89.0,99.0,False,99.0,False,99.0,False,99.0,False,23.533,4051,2423,6474
135,135,,63.0,,False,,False,,False,,False,25.225,3790,2589,6379
136,136,,44.0,,False,,False,,False,,False,22.636,2404,2331,4735
137,137,,43.0,48.0,False,48.0,False,48.0,False,48.0,False,18.067,2345,1850,4195
138,138,,22.0,,False,,False,,False,,False,18.715,2022,1924,3946
139,139,,446011.0,,False,,False,,False,,False,17.010,1939,1706,3645
140,140,,554968.0,554968.0,True,554968.0,True,554968.0,True,554968.0,True,15.821,2469,1588,4057
141,141,,469200.0,469200.0,True,469200.0,True,469200.0,True,469200.0,True,14.281,2085,1418,3503
142,142,,394338.0,394338.0,True,394338.0,True,394338.0,True,394338.0,True,19.623,2687,2038,4725
143,143,,587428.0,587428.0,True,587428.0,True,587428.0,True,587428.0,True,19.246,2495,1997,4492
144,144,,637573.0,,False,,False,,False,,False,17.237,2205,1789,3994
145,145,,556908.0,556908.0,True,556908.0,True,556908.0,True,556908.0,True,20.820,2979,2149,5128
146,146,,490293.0,490293.0,True,490293.0,True,490293.0,True,490293.0,True,17.055,2141,1762,3903
147,147,,273940.0,273940.0,True,273940.0,True,273940.0,True,273940.0,True,13.901,1989,1473,3462
148,148,,469200.0,469200.0,True,469200.0,True,469200.0,True,469200.0,True,16.324,1999,1703,3702
149,149,,587428.0,591923.0,False,591923.0,False,591923.0,False,591923.0,False,18.943,2201,1975,4176
150,150,,329872.0,329872.0,True,329872.0,True,329872.0,True,329872.0,True,16.257,2531,1651,4182
151,151,,402947.0,402947.0,True,402947.0,True,402947.0,True,402947.0,True,19.323,2331,1978,4309
152,152,,392760.0,392760.0,True,392760.0,True,392760.0,True,392760.0,True,17.650,2115,1830,3945
153,153,,443177.0,443177.0,True,443177.0,True,443177.0,True,443177.0,True,20.279,2893,2087,4980
154,154,,394198.0,394198.0,True,394198.0,True,394198.0,True,394198.0,True,18.897,2481,1944,4425
155,155,,434081.0,434081.0,True,434081.0,True,434081.0,True,434081.0,True,18.145,2175,1871,4046
156,156,,240385.0,240385.0,True,240385.0,True,240385.0,True,240385.0,True,17.037,2095,1790,3885
157,157,,722476.0,,False,,False,,False,,False,18.751,2603,1940,4543
158,158,,485771.0,485771.0,True,485771.0,True,485771.0,True,485771.0,True,19.134,2739,1992,4731
159,159,,316282.0,316282.0,True,316282.0,True,316282.0,True,316282.0,True,16.283,2003,1673,3676
160,160,,394338.0,394338.0,True,394338.0,True,394338.0,True,394338.0,True,19.907,2781,2065,4846
161,161,,608437.0,608437.0,True,608437.0,True,608437.0,True,608437.0,True,18.784,2386,1921,4307
162,162,,273940.0,273940.0,True,273940.0,True,273940.0,True,273940.0,True,16.591,1734,1715,3449
163,163,,585022.0,585022.0,True,585022.0,True,585022.0,True,585022.0,True,16.650,2485,1743,4228
164,164,,461962.0,461962.0,True,461962.0,True,461962.0,True,461962.0,True,17.055,2495,1794,4289
165,165,,637573.0,637573.0,True,637573.0,True,637573.0,True,637573.0,True,17.061,2069,1834,3903
166,166,,394198.0,394198.0,True,394198.0,True,394198.0,True,394198.0,True,18.045,2579,1943,4522
167,167,,608437.0,608437.0,True,608437.0,True,608437.0,True,608437.0,True,14.983,2399,1621,4020
168,168,,393863.0,393863.0,True,393863.0,True,393863.0,True,393863.0,True,15.156,2399,1635,4034
169,169,,21600.0,21600.0,True,21600.0,True,21600.0,True,21600.0,True,13.259,1241,1459,2700
170,170,,4.0,4.166666666666666,False,4.166666666666666,False,4.166666666666666,False,4.166666666666666,False,10.186,981,1125,2106
171,171,,8.0,9.0,False,9.0,False,9.0,False,9.0,False,10.466,981,1145,2126
172,172,,17.0,,False,,False,,False,,False,13.240,1204,1452,2656
173,173,,12.0,,False,,False,,False,,False,14.197,1194,1563,2757
174,174,,1200.0,,False,,False,,False,,False,15.058,1200,1655,2855
175,175,,2400.0,,False,,False,,False,,False,16.503,1556,1822,3378
176,176,,2400.0,,False,,False,,False,,False,14.977,1565,1660,3225
177,177,,10.0,,False,,False,,False,,False,15.524,1574,1714,3288
178,178,,11.0,,False,,False,,False,,False,14.904,1574,1646,3220
179,179,,15.0,17.0,False,17.0,False,17.0,False,17.0,False,14.064,1292,1568,2860
180,180,,19.0,,False,,False,,False,,False,17.586,1292,1946,3238
181,181,,13.0,7.0,False,7.0,False,7.0,False,7.0,False,12.419,1174,1357,2531
182,182,,12.0,12.0,True,12.0,True,12.0,True,12.0,True,13.070,1174,1433,2607
183,183,,11.0,11.0,True,11.0,True,11.0,True,11.0,True,12.754,1172,1412,2584
184,184,,4018.0,4368.0,False,4368.0,False,4368.0,False,4368.0,False,12.536,1151,1389,2540
185,185,,3918.0,,False,,False,,False,,False,13.489,1151,1482,2633
186,186,,11370.0,35075.0,False,35075.0,False,35075.0,False,35075.0,False,16.418,2014,1797,3811
187,187,,12170.0,34390.0,False,34390.0,False,34390.0,False,34390.0,False,17.312,1912,1897,3809
188,188,,66.366,,False,,False,,False,,False,12.823,979,1417,2396
189,189,,1.0,15.0,False,15.0,False,15.0,False,15.0,False,16.028,1637,1752,3389
190,190,,1.0,,False,,False,,False,,False,14.927,1621,1624,3245
191,191,,7.0,7.0,True,7.0,True,7.0,True,7.0,True,13.641,1640,1462,3102
192,192,,106380.0,106380.0,True,106380.0,True,106380.0,True,106380.0,True,14.340,1348,1546,2894
193,193,,148.6,,False,,False,,False,,False,15.491,1767,1663,3430
194,194,,77500.0,77500.0,True,77500.0,True,77500.0,True,77500.0,True,12.322,1670,1331,3001
195,195,,42142.86,,False,,False,,False,,False,19.735,1772,2184,3956
196,196,,0.21605,20.9467680608365,False,20.9467680608365,False,20.9467680608365,False,20.9467680608365,False,16.410,1642,1791,3433
197,197,,23.0,,False,,False,,False,,False,15.164,1035,1693,2728
198,198,,78450.0,78450.0,True,78450.0,True,78450.0,True,78450.0,True,12.678,1299,1410,2709
199,199,,172666.667,178000.0,False,178000.0,False,178000.0,False,178000.0,False,14.124,1393,1605,2998
200,200,,90.0,,False,,False,,False,,False,14.443,1534,1674,3208
201,201,,57.449,57.449017199017206,True,57.449017199017206,True,57.449017199017206,True,57.449017199017206,True,13.375,1821,1596,3417
202,202,,2500.0,,False,,False,,False,,False,12.209,1746,1451,3197
