index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
174,174,,1200.0,1200.0,True,1200.0,True,1200.0,True,1200.0,True,28.596,3714,2738,6452
175,175,,2400.0,,False,,False,,False,,False,43.882,8238,4401,12639
176,176,,2400.0,,False,,False,,False,,False,49.835,8058,4986,13044
177,177,,10.0,10.0,True,10.0,True,10.0,True,10.0,True,102.409,16806,9709,26515
178,178,,11.0,11.0,True,11.0,True,11.0,True,11.0,True,86.452,14374,8116,22490
179,179,,15.0,17.0,False,17.0,False,17.0,False,17.0,False,43.613,7266,4012,11278
180,180,,19.0,22.0,False,22.0,False,22.0,False,22.0,False,42.650,7275,3938,11213
181,181,,13.0,13.0,True,13.0,True,13.0,True,13.0,True,16.897,2985,1597,4582
182,182,,12.0,12.0,True,12.0,True,12.0,True,12.0,True,16.275,2984,1553,4537
183,183,,11.0,11.0,True,11.0,True,11.0,True,11.0,True,25.717,4835,2402,7237
184,184,,4018.0,4018.0,True,4018.0,True,4018.0,True,55.4,False,49.913,10455,4566,15021
185,185,,3918.0,3918.0,True,3918.0,True,3918.0,True,3918.0,True,37.278,5671,3372,9043
186,186,,11370.0,11370.0,True,11370.0,True,11370.0,True,11370.0,True,58.430,10335,5287,15622
187,187,,12170.0,12170.0,True,12170.0,True,12170.0,True,12170.0,True,96.811,18978,8894,27872
188,188,,66.366,,False,31415.9265,False,31415.9265,False,31415.9265,False,26.572,4793,2551,7344
189,189,,1.0,20.0,False,20.0,False,20.0,False,20.0,False,54.216,6438,4942,11380
190,190,,1.0,20.0,False,20.0,False,20.0,False,20.0,False,53.868,6346,5018,11364
191,191,,7.0,7.0,True,7.0,True,7.0,True,7.0,True,27.680,6148,2551,8699
192,192,,106380.0,106380.0,True,106380.0,True,106380.0,True,106380.0,True,34.700,7606,3268,10874
193,193,,148.6,148.61089494163426,False,148.61089494163426,False,148.61089494163426,False,148.61089494163426,False,33.226,5173,3057,8230
194,194,,77500.0,307500.0,False,307500.0,False,307500.0,False,307500.0,False,27.404,7147,2535,9682
195,195,,42142.86,42142.857142857145,True,42142.857142857145,True,42142.857142857145,True,42142.857142857145,True,45.029,7616,4189,11805
196,196,,0.21605,21.60625,False,21.60625,False,21.60625,False,21.60625,False,53.584,6410,5110,11520
197,197,,23.0,19.0,False,19.0,False,19.0,False,19.0,False,45.703,8736,4385,13121
198,198,,78450.0,78450.0,True,78450.0,True,78450.0,True,78450.0,True,25.194,5310,2299,7609
199,199,,172666.667,178000.0,False,178000.0,False,178000.0,False,178000.0,False,39.223,8425,3806,12231
200,200,,90.0,90.0,True,90.0,True,90.0,True,90.0,True,43.590,8118,4261,12379
201,201,,57.449,118.0,False,118.0,False,118.0,False,118.0,False,38.729,9536,3864,13400
202,202,,2500.0,1000.0,False,1000.0,False,1000.0,False,1000.0,False,46.910,12554,5323,17877
