index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e6,l1_obj,l1_pass_1e6,l2_obj,l2_pass_1e6,final_obj,final_pass_1e6,runtime_s,prompt_tokens,completion_tokens,total_tokens
55,56,Medium,-700.0,-700.0,True,-700.0,True,-700.0,True,-700.0,True,79.062,1187,8472,9659
56,57,Easy,600.0,,False,,False,,False,,False,84.755,1018,9065,10083
57,58,Easy,240000.0,240000.0,True,240000.0,True,240000.0,True,240000.0,True,96.127,1147,10300,11447
58,59,Medium,6160.0,,False,,False,,False,,False,101.005,1409,10827,12236
59,60,Hard,153.0,,False,,False,,False,,False,151.707,1380,16384,17764
60,61,Easy,37000.0,,False,,False,,False,,False,60.029,1153,6288,7441
61,62,Easy,90000.0,90000.0,True,90000.0,True,90000.0,True,90000.0,True,37.029,1013,3881,4894
62,63,Easy,640.0,,False,,False,,False,,False,106.816,1119,11479,12598
63,64,Easy,38000.0,38000.0,True,38000.0,True,38000.0,True,38000.0,True,40.044,1285,4352,5637
64,65,Medium,30500.0,,False,,False,,False,,False,100.741,1438,10863,12301
65,66,Medium,25000.0,25000.0,True,25000.0,True,25000.0,True,25000.0,True,25.388,1120,2819,3939
66,67,Medium,3160500.0,,False,,False,,False,,False,101.929,1451,11003,12454
67,68,Easy,1030.0,1030.0,True,1030.0,True,1030.0,True,1030.0,True,74.460,989,8059,9048
68,69,Easy,20.0,0.0,False,0.0,False,0.0,False,0.0,False,64.604,865,7000,7865
69,70,Easy,35.0,,False,,False,,False,,False,152.772,1142,16384,17526
70,71,Medium,330.0,,False,,False,,False,,False,118.584,1073,12739,13812
71,72,Easy,135000.0,135000.0,True,135000.0,True,135000.0,True,135000.0,True,49.704,1062,5274,6336
72,73,Easy,1600.0,1600.0,True,1600.0,True,1600.0,True,1600.0,True,59.100,1058,6357,7415
73,74,Medium,115000.0,,False,,False,,False,,False,47.901,994,5166,6160
74,75,Easy,57.0,57.0,True,57.0,True,57.0,True,57.0,True,36.140,1245,3895,5140
75,76,Medium,4700.0,,False,,False,,False,,False,89.245,1425,9587,11012
76,77,Easy,1005.0,,False,,False,,False,,False,100.242,1858,10760,12618
77,78,Medium,172.0,172.0,True,172.0,True,172.0,True,172.0,True,70.754,1310,7563,8873
78,79,Easy,9800.0,9800.0,True,9800.0,True,9800.0,True,9800.0,True,101.999,1158,10933,12091
79,80,Medium,84000.0,,False,,False,,False,,False,109.366,1767,11703,13470
80,81,Hard,28.6,28.6,True,28.6,True,28.6,True,28.6,True,53.594,1354,5683,7037
81,82,Easy,28.0,,False,,False,,False,,False,89.755,1398,9583,10981
82,83,Hard,26.0,,False,,False,,False,,False,85.640,1091,9240,10331
83,84,Easy,23000.0,23000.0,True,23000.0,True,23000.0,True,23000.0,True,32.849,1355,3521,4876
84,85,Hard,1866.37,1866.379310344828,False,1866.379310344828,False,1866.379310344828,False,1866.379310344828,False,61.512,1295,6635,7930
85,86,Hard,77500.0,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,77499.99999999999,True,89.493,1757,9695,11452
86,87,Medium,4170.0,4170.0,True,4170.0,True,4170.0,True,4170.0,True,45.253,1083,4899,5982
87,88,Medium,1.25,,False,,False,,False,,False,89.251,1091,9727,10818
88,89,Medium,146.667,,False,,False,,False,,False,44.390,1020,4778,5798
89,90,Medium,3600.0,3600.0,True,3600.0,True,3600.0,True,3600.0,True,26.957,993,2931,3924
90,91,Easy,408.9,408.0,False,408.0,False,408.0,False,408.0,False,35.339,961,3841,4802
91,92,Easy,6200.0,6200.0,True,6200.0,True,6200.0,True,6200.0,True,19.717,941,2118,3059
92,93,Easy,3360.0,3360.0,True,3360.0,True,3360.0,True,3360.0,True,26.796,1203,2898,4101
93,94,Medium,5000000.0,8000000.0,False,8000000.0,False,8000000.0,False,8000000.0,False,89.221,1173,9766,10939
94,95,Medium,528.0,,False,,False,,False,,False,31.677,1357,3445,4802
95,96,Medium,19.6,,False,,False,,False,,False,87.112,1291,9554,10845
96,97,Medium,115.0,,False,,False,,False,,False,89.308,1388,9825,11213
97,98,Medium,137500.0,165900.0,False,165900.0,False,165900.0,False,165900.0,False,58.212,1101,6424,7525
98,99,Hard,0.6075,,False,,False,,False,,False,83.046,1693,9214,10907
99,100,Hard,84.0,,False,,False,,False,,False,86.939,1476,9754,11230
