index,problem_id,difficulty,ground_truth,cot_obj,cot_pass_1e4,cot_pass_1e2,l1_obj,l1_pass_1e4,l1_pass_1e2,l2_obj,l2_pass_1e4,l2_pass_1e2,final_obj,final_pass_1e4,final_pass_1e2,runtime_s,prompt_tokens,completion_tokens,total_tokens
95,95,,484996.5,,False,False,,False,False,,False,False,,False,False,576.506,52657,43989,96646
96,96,,496085.0,,False,False,,False,False,,False,False,,False,False,428.375,48443,31934,80377
97,97,,516706.5,,False,False,,False,False,,False,False,,False,False,598.911,59961,44945,104906
98,98,,476425.5,,False,False,,False,False,,False,False,,False,False,519.096,53272,38700,91972
99,99,,498825.0,,False,False,,False,False,,False,False,,False,False,470.605,44889,35044,79933
100,100,,5783150.0,,False,False,,False,False,,False,False,,False,False,359.551,39685,26735,66420
101,101,,5715150.0,,False,False,,False,False,,False,False,,False,False,550.411,58887,42397,101284
102,102,,5800830.0,,False,False,,False,False,,False,False,,False,False,418.569,39647,32072,71719
103,103,,5759780.0,,False,False,,False,False,,False,False,,False,False,521.659,60286,40488,100774
104,104,,5721560.0,,False,False,,False,False,,False,False,,False,False,393.547,39745,30276,70021
105,105,,1428630.0,,False,False,,False,False,,False,False,,False,False,332.515,37573,26457,64030
106,106,,1429573.41,,False,False,,False,False,,False,False,,False,False,440.835,45924,35214,81138
107,107,,1410267.58,,False,False,,False,False,,False,False,,False,False,477.695,44468,38389,82857
108,108,,1436742.02,,False,False,,False,False,,False,False,,False,False,388.716,49324,31278,80602
109,109,,1464342.93,,False,False,,False,False,,False,False,,False,False,396.441,49043,32041,81084
110,110,,659015.8,,False,False,,False,False,,False,False,,False,False,502.682,51713,39652,91365
111,111,,667215.07,,False,False,,False,False,,False,False,,False,False,425.221,48359,33700,82059
112,112,,671493.21,,False,False,,False,False,,False,False,,False,False,521.193,47977,41437,89414
113,113,,661575.96,,False,False,,False,False,,False,False,,False,False,366.105,38968,28767,67735
114,114,,670873.86,,False,False,,False,False,,False,False,,False,False,408.887,38788,32486,71274
115,115,,694823.0,,False,False,,False,False,,False,False,,False,False,446.499,45222,35475,80697
116,116,,686020.85,,False,False,,False,False,,False,False,,False,False,506.840,50900,39909,90809
117,117,,709631.25,,False,False,,False,False,,False,False,,False,False,336.906,38611,26647,65258
118,118,,664512.16,,False,False,,False,False,,False,False,,False,False,594.290,53349,45780,99129
119,119,,736925.88,,False,False,,False,False,,False,False,,False,False,573.527,48847,44134,92981
120,120,,755550.05,,False,False,,False,False,,False,False,,False,False,515.593,52124,39851,91975
121,121,,768101.67,,False,False,,False,False,,False,False,,False,False,430.584,49352,32613,81965
122,122,,766436.12,,False,False,,False,False,,False,False,,False,False,575.046,56958,43433,100391
123,123,,764703.38,,False,False,,False,False,,False,False,,False,False,633.530,69321,48150,117471
124,124,,759745.35,,False,False,,False,False,,False,False,,False,False,548.516,51772,40977,92749
125,125,,528518.0,,False,False,,False,False,,False,False,,False,False,476.323,41692,35684,77376
126,126,,486598.0,,False,False,,False,False,,False,False,,False,False,487.207,51487,37115,88602
127,127,,514981.0,,False,False,,False,False,,False,False,,False,False,349.890,45895,27127,73022
128,128,,510229.0,,False,False,,False,False,,False,False,,False,False,502.265,48749,38490,87239
129,129,,502283.0,,False,False,,False,False,,False,False,,False,False,460.870,53327,35342,88669
130,130,,506120.72,,False,False,,False,False,,False,False,,False,False,342.731,40273,26334,66607
131,131,,511116.43,,False,False,,False,False,,False,False,,False,False,491.202,51021,38278,89299
132,132,,486970.87,,False,False,,False,False,,False,False,,False,False,425.928,46834,32941,79775
133,133,,514497.87,,False,False,,False,False,,False,False,,False,False,459.788,48515,35353,83868
134,134,,510333.63,,False,False,,False,False,,False,False,,False,False,456.997,52268,35408,87676
135,135,,399680.25,,False,False,,False,False,,False,False,,False,False,530.575,54877,40738,95615
136,136,,399656.42,,False,False,,False,False,,False,False,,False,False,441.036,46305,34178,80483
137,137,,407555.67,,False,False,,False,False,,False,False,,False,False,596.038,52572,46324,98896
138,138,,403105.47,,False,False,,False,False,,False,False,,False,False,485.823,51914,37086,89000
139,139,,401053.48,,False,False,,False,False,,False,False,,False,False,514.240,48734,39507,88241
140,140,,733496.92,,False,False,,False,False,,False,False,,False,False,445.865,45814,34215,80029
141,141,,718711.42,,False,False,,False,False,,False,False,,False,False,439.489,41808,33644,75452
142,142,,715371.42,,False,False,,False,False,,False,False,,False,False,500.055,44807,38595,83402
143,143,,714690.83,,False,False,,False,False,,False,False,,False,False,497.160,53021,38142,91163
144,144,,719933.0,,False,False,,False,False,,False,False,,False,False,490.772,53028,38039,91067
145,145,,444921.89,,False,False,,False,False,,False,False,,False,False,452.941,49164,35429,84593
146,146,,448347.29,,False,False,,False,False,,False,False,,False,False,518.299,45978,39722,85700
147,147,,430416.21,,False,False,,False,False,,False,False,,False,False,544.018,56582,41993,98575
148,148,,441399.64,,False,False,,False,False,,False,False,,False,False,445.807,39059,34331,73390
149,149,,462895.92,,False,False,,False,False,,False,False,,False,False,473.543,53057,36354,89411
150,150,,524480.5,,False,False,,False,False,,False,False,,False,False,471.865,45928,35935,81863
151,151,,522186.0,,False,False,,False,False,,False,False,,False,False,356.100,45990,27640,73630
152,152,,508672.0,,False,False,,False,False,,False,False,,False,False,549.814,55843,42013,97856
153,153,,507135.5,,False,False,,False,False,,False,False,,False,False,445.260,56501,34477,90978
154,154,,529493.0,,False,False,,False,False,,False,False,,False,False,529.910,52510,39837,92347
155,155,,622677.8,,False,False,,False,False,,False,False,,False,False,586.761,61472,44183,105655
156,156,,641471.79,,False,False,,False,False,,False,False,,False,False,441.208,40023,33295,73318
157,157,,712822.05,,False,False,,False,False,,False,False,,False,False,549.579,57489,41282,98771
158,158,,638919.04,,False,False,,False,False,,False,False,,False,False,468.995,54176,35148,89324
159,159,,624743.26,,False,False,,False,False,,False,False,,False,False,480.993,54710,36174,90884
160,160,,378951.5,,False,False,,False,False,,False,False,,False,False,438.548,50454,32833,83287
161,161,,387984.5,,False,False,,False,False,,False,False,,False,False,459.714,53902,34365,88267
162,162,,383830.0,,False,False,,False,False,,False,False,,False,False,595.301,56269,43667,99936
163,163,,380527.0,,False,False,,False,False,,False,False,,False,False,572.248,52973,42217,95190
164,164,,377102.0,,False,False,,False,False,,False,False,,False,False,417.355,49085,30782,79867
165,165,,378951.5,,False,False,,False,False,,False,False,,False,False,512.135,54336,37370,91706
166,166,,364495.5,,False,False,,False,False,,False,False,,False,False,524.888,54888,38404,93292
167,167,,387474.0,,False,False,,False,False,,False,False,,False,False,561.150,55166,41163,96329
168,168,,382278.0,,False,False,,False,False,,False,False,,False,False,530.964,51110,39103,90213
169,169,,384023.0,,False,False,,False,False,,False,False,,False,False,603.606,61740,44941,106681
170,170,,378951.5,,False,False,,False,False,,False,False,0.0,False,False,393.454,48508,29834,78342
171,171,,380643.0,,False,False,,False,False,,False,False,,False,False,602.228,58819,46037,104856
172,172,,372347.5,,False,False,,False,False,,False,False,,False,False,393.880,44341,30288,74629
173,173,,375970.5,,False,False,,False,False,,False,False,,False,False,381.348,34715,29621,64336
174,174,,384874.0,,False,False,,False,False,,False,False,,False,False,435.070,51291,33447,84738
175,175,,317794.15,,False,False,,False,False,,False,False,,False,False,494.223,51468,37615,89083
176,176,,312438.75,,False,False,,False,False,,False,False,,False,False,445.478,46509,34165,80674
177,177,,307341.3,,False,False,,False,False,,False,False,,False,False,425.320,46632,33292,79924
178,178,,311285.95,,False,False,,False,False,,False,False,,False,False,497.037,38854,39437,78291
179,179,,318471.7,,False,False,,False,False,,False,False,,False,False,347.778,46104,27426,73530
180,180,,378951.5,,False,False,,False,False,,False,False,,False,False,339.155,44630,26338,70968
181,181,,389360.5,,False,False,,False,False,,False,False,,False,False,468.457,43832,37359,81191
182,182,,367720.5,,False,False,,False,False,,False,False,,False,False,352.626,34593,28576,63169
183,183,,386863.5,,False,False,,False,False,,False,False,,False,False,439.806,55327,36372,91699
184,184,,372322.0,,False,False,,False,False,,False,False,,False,False,361.510,38236,29472,67708
185,185,,378951.5,,False,False,,False,False,,False,False,,False,False,367.627,35544,30474,66018
186,186,,388265.5,,False,False,,False,False,,False,False,,False,False,489.330,56319,43935,100254
187,187,,381968.5,,False,False,,False,False,,False,False,,False,False,338.969,39206,28530,67736
188,188,,382648.0,,False,False,,False,False,,False,False,,False,False,372.194,45842,34110,79952
189,189,,367880.5,,False,False,,False,False,,False,False,,False,False,385.756,41000,39179,80179
